,sku,is_in_stock,name,price,special_price,short_description,free_colors,raw_materials,image_dimension,description,Width,Height,Length,weight,collection,Images1,url_key,visibility,tax_class_name,manufacturer,news_from_date,news_to_date,Images2,link_url,categories1,categories2,categories3
1501,TOV-L6122,1,ATARA CREAM VELVET GOLD CHAIR,$399,0,"Perfect from all angles, the Atara chair will have you sitting pretty wherever you place her. This multipurpose chair looks divine while you dine and dramatic as spare seating in your living room. Available in multiple velvet color options with a gold steel base.",Cream,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2018/01/TOV-L6122-D-scaled.jpg,"FEATURES
Gold frame
Soft and sumptuous velvet upholstery
Ships assembled
Fabric swatch available",53.90000000000001,84.035,52.675,37lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/02/Atara-with-Mason-Table.jpg,TOV-L6122 ATARA CREAM VELVET GOLD CHAIR,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2018/01/rsz_tov-l6122-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/02/L6122_TOV2019.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/02/TOV-L6122-2-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/02/TOV-L6122-3-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/02/TOV-L6122-4-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/02/TOV-L6122-5-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/02/TOV-L6122-6.jpg",https://tovfurniture.com/product/atara-cream-velvet-gold-chair/, Dining Chairs , Atara Cream Velvet Gold Chair,
1502,TOV-O44143,1,WAVE CONCRETE ROUND DINING TABLE,$999,0,"The Wave dining collection will make a bold statement in any dining space, indoors or out! Solid, concrete construction make these pieces durable and outdoor friendly. Benches and stools are great space savers for apartment living and small outdoor garden dining!",Ivory,Concrete,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/04/TOV-O44143-D.jpg,"FEATURES
Handmade by skilled furniture artisans
Outdoor-safe; cover or store indoors during inclement weather or when not in use
Concrete construction offers durability and style
Shop the full collection for matching table, bench and stools",__EMPTY__VALUE__,__EMPTY__VALUE__,__EMPTY__VALUE__,227lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/04/TOV-O44143.media_.07.jpg,TOV-O44143 WAVE CONCRETE ROUND DINING TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/04/TOV-O44143-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/04/TOV-O44143-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/04/TOV-O44143-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/04/TOV-O44143-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/04/TOV-O44143.jpg",https://tovfurniture.com/product/wave-concrete-round-dining-table/, Dining Tables , Wave Concrete Round Dining Table,
1503,TOV-D44132,1,CHELSEA OAK DINING TABLE,"$1,099",0,"Durable and dreamy, the Chelsea table is a classic in every way. Natural oak elicits vacation vibes while the brass base gives it that modest glow-up. Available in rectangle or round.",Brown,Oak,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/03/TOV-D44132-D.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Gorgeous natural oak finish
Seats 8-10 people comfortably
Minor assembly required",__EMPTY__VALUE__,__EMPTY__VALUE__,__EMPTY__VALUE__,189.6lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/03/TOV-D44132-5.jpg,TOV-D44132 CHELSEA OAK DINING TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/04/TOV-D44132_1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/03/TOV-D44132-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/03/TOV-D44132-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/03/TOV-D44132-4.jpg",https://tovfurniture.com/product/chelsea-oak-dining-table/, Dining Tables , Chelsea Oak Dining Table,
1504,TOV-D44123,1,CHELSEA ROUND OAK DINING TABLE,$799,0,"Durable and dreamy, the Chelsea table is a classic in every way. Natural oak elicits vacation vibes while the brass base gives it that modest glow-up. Available in rectangle or round.",Brown,Oak,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/03/TOV-D44123-D.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Gorgeous natural oak finish
Seats 4-6 people comfortably
Minor assembly required",__EMPTY__VALUE__,__EMPTY__VALUE__,__EMPTY__VALUE__,140lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/03/TOV-D44123-4.jpg,TOV-D44123 CHELSEA ROUND OAK DINING TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/03/TOV-D44123-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/03/TOV-D44123-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/03/TOV-D44123-3.jpg",https://tovfurniture.com/product/chelsea-round-oak-dining-table/, Dining Tables , Chelsea Round Oak Dining Table,
1505,TOV-D44080,1,BUSHWICK WOODEN DINING TABLE,$599,0,"The Bushwick collection is that rustic getaway that you have been dreaming of. Crafted from 100% Acacia wood it offers style and durability all wrapped into a stunning product. Each piece is truly one of a kind made with naturally colored wood to create a unique pattern just for you, while the dark brown metal legs add a perfect contrast to the hues of the frame.",Rustic,Acacia Wood,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/01/TOV-D44080-D.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Acacia wood tabletop
Hand finished with natural variations in the wood are to be expected; no two are exactly alike
Seats 6-8 comfortably
Minor assembly required",__EMPTY__VALUE__,__EMPTY__VALUE__,__EMPTY__VALUE__,108lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/01/TOV-D44080-2.jpg,TOV-D44080 BUSHWICK WOODEN DINING TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2021/01/TOV-D44080-1.jpg,https://tovfurniture.com/product/bushwick-wooden-dining-table/, Dining Tables , Bushwick Wooden Dining Table,
1506,TOV-O44067,1,TULUM IVORY CONCRETE DINING TABLE,$799,0,"Stunning indoors or outdoors, the Tulum table brings glam style to your dining experience. Masterfully crafted from concrete, this round dining table measures 47 inches in diameter and boasts a gorgeous diamond-pattern design on its pear-shaped pedestal base.",Ivory,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44067-D-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Concrete construction offers supreme durability
Great for indoors or out
Outdoor-safe; cover or store indoors during inclement weather or when not in use
Ivory finish
Minor assembly required",115.15,73.5,115.15,189lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44067-TOV-O44065-scaled.jpg,TOV-O44067 TULUM IVORY CONCRETE DINING TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44067-1-scaled.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44067-2-scaled.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44067-4-scaled.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44067-3-scaled.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44067-scaled.jpg",https://tovfurniture.com/product/tulum-ivory-concrete-dining-table/, Outdoor Furniture , Tulum Ivory Concrete Dining Table,
1507,TOV-O44066,1,ROXIE IVORY CONCRETE DINING TABLE,$799,0,"Bold, stylish and super versatile, the Roxie dining table offers glamorous dining indoors or out. Crafted entirely from concrete, clean-cut simplicity and ivory color will complement and pair beautifully with your chairs of choice.",Ivory,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44066-D-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Concrete constructions offers supreme durability
Great for indoors or out
Outdoor-safe; cover or store indoors during inclement weather or when not in use
Ivory finish
Minor assembly required",110.25,73.5,110.25,213lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44066-TOV-O44065-scaled.jpg,TOV-O44066 ROXIE IVORY CONCRETE DINING TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44066-1-scaled.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44066-2-scaled.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44066-3-scaled.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44066-4-scaled.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/08/TOV-O44066-scaled.jpg",https://tovfurniture.com/product/roxie-ivory-concrete-dining-table/, Outdoor Furniture , Roxie Ivory Concrete Dining Table,
1508,TOV-D44064,1,SPINDLE DINING TABLE,"$1,099",0,The Spindle dining table is the statement piece you’ve been looking for. Its glossy white lacquer top supported by four beautifully carved Acacia legs combine perfectly to add a transitional flair to your dining space.,"Black,White",,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/06/TOV-D44064.media_.06-scaled.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Beautifully carved wooden legs
High gloss white lacquer finish
Can seat up to 10 people
Minor assembly required",235.2,73.5,107.8,148lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/06/TOV-D44064.media_.07-scaled.jpg,TOV-D44064 SPINDLE DINING TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/05/TOV-D44064-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/05/TOV-D44064-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/05/TOV-D44064-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/05/TOV-D44064-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/05/TOV-D44064-5.jpg",https://tovfurniture.com/product/spindle-dining-table/, Dining Tables , Spindle Dining Table,
1509,TOV-G5495,1,LEAH DINING TABLE,"$1,199",0,"Industrial design infused with Hollywood glam gives birth to the Leah table. The rustic Ash wooden top is just the right finish and the brushed brass base provides the unique design that you are sure to love. Natural variations in the wood are to be expected, and no two tables are exactly alike.",Brown,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/04/TOV-G5495-D.jpg,"FEATURES
Handmade by skilled furniture craftsmen
Solid Ash top
brushed brass legs
Can seat up to 10 people
Natural variations in the wood are to be expected; no two are exactly alike
Indoor use only
For normal daily care, wipe with a clean, dry cloth. Wipe spills up immediately with a dry cloth.
Minor assembly required",231.525,73.5,106.085,141lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/04/TOV-G5495.jpg,TOV-G5495 LEAH DINING TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/04/TOV-G5495-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/04/TOV-G5495-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/04/TOV-G5495-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/04/TOV-G5495-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2020/04/TOV-G5495-5.jpg",https://tovfurniture.com/product/leah-dining-table/, Dining Tables , Leah Dining Table,
1510,TOV-D44057,1,"KALI 55"" ROUND DINING TABLE","$1,049",0,"Fine dining takes on a whole new meaning with the Kali round dining table. Finished in antique brass and black, its versatile 55″ diameter size makes it great for entertaining and convenient for smaller spaces.","Antique Brass,Black",,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2017/12/TOV-D44057-D-scaled.jpg,FEATURES,134.995,73.5,134.995,163.1lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/10/TOV-D44057-TOV-D6432-1.jpg,"TOV-D44057 KALI 55"" ROUND DINING TABLE","Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/10/TOV-D44057-1-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/10/TOV-D44057-4-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/10/TOV-D44057-5-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/10/TOV-D44057-6-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/10/TOV-D44057-7-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/10/TOV-D44057-2-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/10/TOV-D44057-3-1.jpg",https://tovfurniture.com/product/kali-55-round-dining-table/, Dining Tables , Kali 55″ Round Dining Table,
1511,TOV-D44050,1,RISHI NATURAL ROPE ROUND TABLE,$799,0,"Coastal elements blend swimmingly with the modern silhouette of the Rishi Dining Table. Available in two size and color options, its acacia top and textured rope base bring summer vibes to your home all year long.",White,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2017/12/TOV-D44050-D-scaled.jpg,"FEATURES
Handmade by skilled furniture artisans
Available in round or oval in two color options
Pedestal base features a textured rope finish
Minor assembly required",116.375,73.5,116.375,62lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44046-TOV-D44050-1.jpg,TOV-D44050 RISHI NATURAL ROPE ROUND TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44050-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44050-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44050-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44050-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44050-5.jpg",https://tovfurniture.com/product/rishi-natural-rope-round-table/, Dining Tables , Rishi Natural Rope Round Table,
1512,TOV-D44049,1,RISHI BLACK ROPE ROUND TABLE,$799,0,"Coastal elements blend swimmingly with the modern silhouette of the Rishi Dining Table. Available in two size and color options, its acacia top and textured rope base bring summer vibes to your home all year long.",Black,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2017/12/TOV-D44049-D-scaled.jpg,"FEATURES
Handmade by skilled furniture artisans
Available in round or oval in two color options
Pedestal base features a textured rope finish
Minor assembly required",116.375,73.5,116.375,62lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44044-TOV-D44049-1.jpg,TOV-D44049 RISHI BLACK ROPE ROUND TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44049-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44049-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44049-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44049-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44049-5.jpg",https://tovfurniture.com/product/rishi-black-rope-round-table/, Dining Tables , Rishi Black Rope Round Table,
1513,TOV-D44048,1,RISHI NATURAL ROPE OVAL TABLE,"$1,399",0,"Coastal elements blend swimmingly with the modern silhouette of the Rishi Dining Table. Available in two size and color options, its acacia top and textured rope base bring summer vibes to your home all year long.",White,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2017/12/TOV-D44048-D-scaled.jpg,"FEATURES
Handmade by skilled furniture artisans
Available in round or oval in two color options
Pedestal base features a textured rope finish
Minor assembly required",294,73.5,102.9,144lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44048-TOV-D6179.jpg,TOV-D44048 RISHI NATURAL ROPE OVAL TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44048-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44048-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44048-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44048-5.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44048-6.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44048-7.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44048-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44045-TOV-D44048-1.jpg",https://tovfurniture.com/product/rishi-natural-rope-table/, Dining Tables , Rishi Natural Rope Oval Table,
1514,TOV-D44047,1,RISHI BLACK ROPE OVAL TABLE,"$1,399",0,"Coastal elements blend swimmingly with the modern silhouette of the Rishi Dining Table. Available in two size and color options, its acacia top and textured rope base bring summer vibes to your home all year long.",Black,,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2017/12/TOV-D44047-D-scaled.jpg,"FEATURES
Handmade by skilled furniture artisans
Available in round or oval in two color options
Pedestal base features a textured rope finish
Minor assembly required",294,73.5,102.9,143lbs,collection,https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44047-TOV-D6179.jpg,TOV-D44047 RISHI BLACK ROPE OVAL TABLE,"Catalog, Search",Taxable Goods,مستوردة,07/06/2021,09/04/2021,"https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44047-1.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44047-2.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44047-3.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44047-4.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44047-5.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44047-6.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44047-7.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44047-8.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44047-9.jpg, https://tov-stage.s3.us-west-1.amazonaws.com/wp-content/uploads/2019/08/TOV-D44043-TOV-D44047-1.jpg",https://tovfurniture.com/product/rishi-black-rope-table/, Dining Tables , Rishi Black Rope Oval Table,
